,shopName,shopCode,budget,category,pandaOnly,minFee,minOrder,minDelTime,minPickTime,distance,rateNum,updateDate
2563,開源社香雞排 (士林福國店),a4yd,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,10.0,2.1158746780265143,1769,2023-05-23 11:48:33.979633
2564,好了啦紅茶冰士林大南店,i1yk,1,['飲料'],False,29.0,99.0,40.0,15.0,3.4817821808394047,458,2023-05-23 11:48:33.979633
2565,無店名魷魚羹,r0wa,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,3.4193769480694147,388,2023-05-23 11:48:33.979633
2566,仙客來海鮮餐廳,gbgb,3,['台式'],False,29.0,99.0,40.0,15.0,1.478780466861073,92,2023-05-23 11:48:33.979633
2567,喫尤平價鐵板燒 (台北士林店),p5zs,3,"['鐵板燒', '台式', '牛排']",False,29.0,99.0,40.0,15.0,3.389152274777231,62,2023-05-23 11:48:33.979633
2568,花東富貴雞&北投鮮味滷味,oi6m,3,['小吃'],False,29.0,99.0,40.0,15.0,2.9136874799381176,42,2023-05-23 11:48:33.979633
2569,C.O Poke夏威夷飯 (台北明德店),rez0,2,['歐美'],False,29.0,99.0,40.0,15.0,0.7911866449949123,30,2023-05-23 11:48:33.979633
2570,緯大雞排 (石牌尊賢店),s993,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.028506198340845,103,2023-05-23 11:48:33.979633
2571,內湖737巷豬大郎豬血糕(北投店)&虎咬豬刈包,h7fn,1,['小吃'],False,29.0,99.0,40.0,15.0,2.9057341327162742,438,2023-05-23 11:48:33.979633
2572,士林夜市341牛排,ftls,2,"['台式', '牛排']",False,29.0,99.0,40.0,15.0,3.530698338859955,89,2023-05-23 11:48:33.979633
2573,微笑碳烤 (北投裕民店),b4sj,2,['小吃'],False,29.0,99.0,40.0,10.0,1.0843134473250475,1604,2023-05-23 11:48:33.979633
2574,石牌夜市龍門東山鴨頭,q4z9,1,"['小吃', '台式']",False,29.0,99.0,40.0,15.0,1.133149141920203,73,2023-05-23 11:48:33.979633
2575,常欲春 好香蒙古烤肉 (台北士林店),r0zh,2,['台式'],False,29.0,99.0,40.0,15.0,3.3958911746260436,84,2023-05-23 11:48:33.979633
2576,咵腹麻婆燴飯 (士林店),kaaz,2,"['便當', '台式']",False,29.0,99.0,40.0,15.0,3.3923625502110553,156,2023-05-23 11:48:33.979633
2577,文化脆皮車輪蛋糕,bcr6,1,['甜點'],False,29.0,99.0,40.0,15.0,1.0712570741433618,315,2023-05-23 11:48:33.979633
2578,好炸小地方,v1k5,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,1.7968839712024127,148,2023-05-23 11:48:33.979633
2579,林家美味串燒小館,xj75,2,['日式'],False,29.0,99.0,40.0,15.0,1.6634619907528965,451,2023-05-23 11:48:33.979633
2580,大發生猛海鮮,f5xy,3,"['湯品', '便當', '台式']",False,29.0,99.0,40.0,15.0,1.2494831514723441,2041,2023-05-23 11:48:33.979633
2581,川晏麻辣燙,kt92,2,['小吃'],False,29.0,99.0,40.0,15.0,1.919987021643095,64,2023-05-23 11:48:33.979633
2582,雨農滷味,b1oi,1,['小吃'],False,29.0,99.0,40.0,10.0,2.4356414473253367,1512,2023-05-23 11:48:33.979633
2583,王媽媽鍋燒麵,aazz,2,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,3.5226335480952837,591,2023-05-23 11:48:33.979633
2584,好雞匯鹹水雞 (台北士林旗艦店),q8sf,1,['小吃'],False,29.0,99.0,40.0,15.0,3.5121210006063914,1400,2023-05-23 11:48:33.979633
2585,秘制神滷 (北投裕民店),dybz,2,"['麵食', '小吃']",False,29.0,99.0,40.0,15.0,1.139371447292184,7,2023-05-23 11:48:33.979633
2586,丞祖胡椒餅 (士林大南店),u9il,1,['小吃'],False,29.0,99.0,40.0,15.0,3.358903507070279,35,2023-05-23 11:48:33.979633
2587,日上鐵板燒,rk92,1,"['鐵板燒', '台式']",False,29.0,99.0,40.0,15.0,3.5313541158790707,660,2023-05-23 11:48:33.979633
2588,炸老大雞排鹹酥雞專賣店 (台北士林店),tro3,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,3.678338996396633,418,2023-05-23 11:48:33.979633
2589,來BUY黃金營養三明治,lhox,2,"['台式', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,1.6536663615100002,58,2023-05-23 11:48:33.979633
2590,炒飯匠 (士林基河店),rg63,2,"['湯品', '台式']",False,29.0,99.0,40.0,15.0,3.5226298407900956,55,2023-05-23 11:48:33.979633
2591,冠大腸包小腸,tzc8,1,['小吃'],False,29.0,99.0,40.0,15.0,3.409278524583443,505,2023-05-23 11:48:33.979633
2592,教父鹽酥雞 炸雞,x0vq,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,3.545796199558795,29,2023-05-23 11:48:33.979633
2593,What義式,q3ed,2,"['歐美', '麵食']",False,29.0,99.0,40.0,15.0,3.307803979078488,87,2023-05-23 11:48:33.979633
2594,關於滷味,x1xp,1,['小吃'],False,29.0,99.0,40.0,15.0,2.95585758027684,78,2023-05-23 11:48:33.979633
2595,大嘴巴牛排館 (台北石牌店),d5qg,3,"['台式', '牛排']",False,29.0,99.0,40.0,10.0,1.1472803923889425,1712,2023-05-23 11:48:33.979633
2596,好吸HITS THE SPOT (台北大南店),k6ca,1,['飲料'],False,29.0,99.0,40.0,15.0,3.382516994526535,141,2023-05-23 11:48:33.979633
2597,戰鬥雞-油雞/醉雞 輕食 (石牌裕民店),ljrw,2,"['健康餐', '台式']",False,29.0,99.0,40.0,15.0,1.1392755043782512,751,2023-05-23 11:48:33.979633
2598,山尚炭燒羊肉爐 (台北士林店),a6ik,3,"['火鍋', '台式']",False,29.0,99.0,40.0,10.0,1.9676108199544486,152,2023-05-23 11:48:33.979633
2599,邱記平價碳烤 (北投裕民店),ix24,1,['小吃'],False,29.0,99.0,40.0,15.0,1.133149141920203,77,2023-05-23 11:48:33.979633
2600,月見山沙威瑪 (台北北投店),z9oa,1,['異國'],False,29.0,99.0,40.0,10.0,2.8937483826004957,452,2023-05-23 11:48:33.979633
2601,北投阿成麵坊,ncyx,1,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,2.8827579277879734,18,2023-05-23 11:48:33.979633
2602,BANG 泰-泰式便當專門店 (北投明德店),xzu9,2,"['便當', '麵食', '咖哩', '東南亞']",False,29.0,99.0,40.0,15.0,1.5411320450802741,70,2023-05-23 11:48:33.979633
2603,娘娘雞排芝山殿,i9xf,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.072579769958183,1209,2023-05-23 11:48:33.979633
2604,怪獸漢堡 Monster Burger（北投明德店）,rvj2,2,"['漢堡', '歐美']",False,29.0,99.0,40.0,15.0,1.5415236679412556,137,2023-05-23 11:48:33.979633
2605,二姐生炒羊肉,zl6q,2,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,3.5257996365626414,7,2023-05-23 11:48:33.979633
2606,IcoNiq Bistro&Bar 美式餐酒館,vr0g,3,"['歐美', '麵食']",False,29.0,99.0,40.0,15.0,0.40864813597659644,128,2023-05-23 11:48:33.979633
2607,壺茶車x豬大郎 (台北石牌店),yeio,1,['小吃'],False,29.0,99.0,40.0,15.0,1.1202092603942402,35,2023-05-23 11:48:33.979633
2608,福州世祖胡椒餅 (台北士林店),kx1q,1,['小吃'],False,29.0,99.0,40.0,15.0,3.390830186332445,42,2023-05-23 11:48:33.979633
2609,888燒烤,y6yu,2,['小吃'],False,29.0,99.0,40.0,15.0,2.6271529236728535,2045,2023-05-23 11:48:33.979633
2610,富把拔鹹酥雞,k4gl,1,"['小吃', '炸雞']",False,29.0,99.0,40.0,15.0,2.7744186867166674,1405,2023-05-23 11:48:33.979633
2611,坂町吉丼 日式丼飯專賣（北投明德店）,ekko,2,"['麵食', '咖哩', '日式']",False,29.0,99.0,40.0,15.0,1.5415236679412556,28,2023-05-23 11:48:33.979633
2612,元味屋日式料理,cm73,2,['日式'],False,29.0,99.0,40.0,15.0,1.4454682853661798,38,2023-05-23 11:48:33.979633
2613,元氣脆皮章魚燒 (北投尊賢店),le41,1,['小吃'],False,29.0,99.0,40.0,15.0,2.021206270987137,80,2023-05-23 11:48:33.979633
2614,焦糖楓串燒漢方無烟文林門市,sfqd,2,['小吃'],False,29.0,99.0,40.0,15.0,3.4445483771120546,74,2023-05-23 11:48:33.979633
2615,口吅品麻辣臭豆腐 (台北大南店),a7jm,2,"['台式', '牛排']",False,29.0,99.0,40.0,10.0,3.3632701540866234,1005,2023-05-23 11:48:33.979633
2616,老攤鐵板燒,f2ym,2,"['鐵板燒', '台式']",False,29.0,99.0,40.0,15.0,3.52301612404494,1462,2023-05-23 11:48:33.979633
2617,狂野韓式炸雞,kpfm,2,"['韓式', '炸雞']",False,29.0,99.0,40.0,15.0,1.1386914940537674,1214,2023-05-23 11:48:33.979633
2618,士林夜市莊記雞蛋蚵仔煎,q7e3,1,"['湯品', '小吃']",False,29.0,99.0,40.0,15.0,3.4842860591691203,55,2023-05-23 11:48:33.979633
2619,口吅品麻辣臭豆腐 (台北大東店),a1de,2,"['台式', '牛排']",False,29.0,99.0,40.0,10.0,3.351471271367945,590,2023-05-23 11:48:33.979633
2620,紅心台越料理,uaut,2,['東南亞'],False,29.0,99.0,40.0,15.0,0.7975493645964454,310,2023-05-23 11:48:33.979633
2621,柒息地串燒居酒屋 (台北士林店),rsf7,3,['日式'],False,29.0,99.0,40.0,15.0,3.2610579183186927,74,2023-05-23 11:48:33.979633
2622,好朋友涼麵,u2mz,1,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,3.409024968227916,13,2023-05-23 11:48:33.979633
2623,復刻漢堡 Fukoburger,lf0l,2,"['漢堡', '歐美']",False,29.0,99.0,40.0,15.0,1.5026920981566247,171,2023-05-23 11:48:33.979633
2624,Buono Pasta Pasta (北投明德店),djib,1,"['歐美', '麵食']",False,29.0,99.0,40.0,15.0,1.5411320450802741,1,2023-05-23 11:48:33.979633
2625,隱咖哩 (中山北路店),padc,2,"['咖哩', '炸雞', '日式']",False,29.0,99.0,40.0,15.0,2.9361249097019404,2,2023-05-23 11:48:33.979633
2626,菜更香蒙古烤肉,a3jp,1,['台式'],False,29.0,99.0,40.0,15.0,3.549498218336568,267,2023-05-23 11:48:33.979633
2627,祺饗福,ppe1,2,"['火鍋', '台式']",False,29.0,99.0,40.0,15.0,2.8793248775191946,431,2023-05-23 11:48:33.979633
2628,芭樂先生 (台北士林店),f321,1,['甜點'],False,29.0,99.0,40.0,15.0,3.3920006416481763,18,2023-05-23 11:48:33.979633
2629,輔大上手滷味 (德行東路天母分店),ad79,1,['小吃'],False,29.0,99.0,40.0,15.0,1.2927634659948746,121,2023-05-23 11:48:33.979633
2630,川醉湘 (台北士林文林店),j5nn,2,['小吃'],False,29.0,99.0,40.0,15.0,2.519354040924342,0,2023-05-23 11:48:33.979633
2631,老夫妻滷味 (台北東華店),gi26,2,['小吃'],False,29.0,99.0,40.0,15.0,1.432813251449066,60,2023-05-23 11:48:33.979633
2632,玄 古早味白糖粿,ubnk,1,['甜點'],False,29.0,99.0,40.0,15.0,3.358740779718933,6,2023-05-23 11:48:33.979633
2633,一品蔬食,m8wz,1,"['便當', '素食']",False,29.0,99.0,40.0,15.0,1.6096136486302723,240,2023-05-23 11:48:33.979633
2634,阿囉哈柳橙檸檬,rc13,2,['飲料'],False,29.0,99.0,40.0,15.0,3.389745113959449,58,2023-05-23 11:48:33.979633
2635,陳記九龍城香港茶 (士林大南店),p9fq,1,['飲料'],False,29.0,99.0,40.0,15.0,3.3939336399296485,793,2023-05-23 11:48:33.979633
2636,加來川湘館,nlt7,3,['中式'],False,29.0,99.0,40.0,15.0,1.5568812036446744,38,2023-05-23 11:48:33.979633
2637,17麻辣,lpt8,1,"['火鍋', '台式']",False,29.0,99.0,40.0,15.0,2.8757592470420184,10,2023-05-23 11:48:33.979633
2638,紅蕃啤酒屋,y5cg,3,['台式'],False,29.0,99.0,40.0,15.0,1.646127827046243,954,2023-05-23 11:48:33.979633
2639,鴻昌海鮮餐廳,apcn,3,"['湯品', '台式']",False,29.0,99.0,40.0,15.0,1.4498453884565798,134,2023-05-23 11:48:33.979633
2640,山形心心拉麵 (台北士林店),y5eg,1,"['麵食', '日式']",False,29.0,99.0,40.0,15.0,3.393797157968955,473,2023-05-23 11:48:33.979633
2641,越太泰南洋料理,c87d,1,"['麵食', '東南亞']",False,29.0,99.0,40.0,15.0,0.6022430608246909,0,2023-05-23 11:48:33.979633
2642,惡鍋小火鍋,owes,2,"['火鍋', '台式']",False,29.0,99.0,40.0,15.0,3.4472398348062976,1806,2023-05-23 11:48:33.979633
2643,客棧,a5kn,3,"['火鍋', '台式']",False,29.0,99.0,40.0,10.0,1.656672402036614,354,2023-05-23 11:48:33.979633
2644,海益行生魚片,b9oo,3,['日式'],False,29.0,99.0,40.0,10.0,1.9691426088293535,99,2023-05-23 11:48:33.979633
2645,天母古早味切仔麵達人,eqn3,1,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,0.2292953889354656,511,2023-05-23 11:48:33.979633
2646,范叔雞肉飯 (士林文昌店),ul6j,2,"['便當', '台式']",False,29.0,99.0,40.0,15.0,2.622805108299042,9,2023-05-23 11:48:33.979633
2647,披薩客手工披薩 (台北士林店),wrmq,3,"['披薩', '漢堡', '歐美', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,1.951956480258843,21,2023-05-23 11:48:33.979633
2648,牛魔王牛排館 (台北士林店),y7rm,3,"['台式', '牛排']",False,29.0,99.0,40.0,15.0,3.405427309843985,802,2023-05-23 11:48:33.979633
2649,QQ港式雞蛋仔,jjw0,1,"['甜點', '港式']",False,29.0,99.0,40.0,15.0,3.3514652269046885,49,2023-05-23 11:48:33.979633
2650,品林坊-終極熱炒,a33c,2,"['便當', '台式']",False,29.0,99.0,40.0,15.0,3.0708335363214494,491,2023-05-23 11:48:33.979633
2651,晴天基隆營養三明治,zs8b,1,"['小吃', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,3.3599383783421986,122,2023-05-23 11:48:33.979633
2652,口吅品平價牛排 (士林大南店),r89d,2,"['台式', '牛排']",False,29.0,99.0,40.0,15.0,3.3929972981567236,120,2023-05-23 11:48:33.979633
2653,滿川香麻辣燙,p9dv,1,['小吃'],False,29.0,99.0,40.0,15.0,1.8673938322356458,1480,2023-05-23 11:48:33.979633
2654,北投牛小弟平價牛排 (北投店),e5ts,2,"['台式', '牛排']",False,29.0,99.0,40.0,10.0,2.8715338421452588,746,2023-05-23 11:48:33.979633
2655,Raclette 瑞克雷,cu13,2,['歐美'],False,29.0,99.0,40.0,15.0,3.4040779835856223,484,2023-05-23 11:48:33.979633
2656,福星廣東粥,b2lw,1,"['中式', '粥']",False,29.0,99.0,40.0,10.0,3.114333308628452,798,2023-05-23 11:48:33.979633
2657,吉彖食堂＆蒜味肉羹.涼麵.燒烤,ft0h,2,['小吃'],False,29.0,99.0,40.0,15.0,3.5255432063412497,160,2023-05-23 11:48:33.979633
2658,士林夜市 惠姊滷味,g9hr,1,['小吃'],False,29.0,99.0,40.0,15.0,3.351664717020437,37,2023-05-23 11:48:33.979633
2659,士林夜市 ㄙㄨㄚˋ嘴鹽水雞,tnq1,1,['小吃'],False,29.0,99.0,40.0,15.0,3.512172165672557,42,2023-05-23 11:48:33.979633
2660,台灣G湯 士林文林店,e5nm,2,"['湯品', '台式']",False,29.0,99.0,40.0,10.0,3.372408500557647,551,2023-05-23 11:48:33.979633
2661,品廚鍋貼,ucs8,1,"['湯品', '台式']",False,29.0,99.0,40.0,15.0,3.4569623392214632,21,2023-05-23 11:48:33.979633
2662,家後古早味 (台北天母店),g48v,1,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,0.23425509594761426,7,2023-05-23 11:48:33.979633
2663,吃土司TOAST,e09m,1,['歐美'],False,29.0,99.0,40.0,15.0,3.365747555372951,42,2023-05-23 11:48:33.979633
2664,鍋+Shabu,ev90,1,"['火鍋', '日式']",False,29.0,99.0,40.0,15.0,2.052527580247762,25,2023-05-23 11:48:33.979633
2665,澠井川日本串燒專賣,yuq2,3,['日式'],False,29.0,99.0,40.0,15.0,3.081118370549672,64,2023-05-23 11:48:33.979633
2666,托斯卡尼尼義大利麵 (台北士林店),bp15,2,"['歐美', '麵食']",False,29.0,99.0,40.0,15.0,3.6525560667627706,39,2023-05-23 11:48:33.979633
2667,士林夜市火烤牛,yz7g,2,['小吃'],False,29.0,99.0,40.0,15.0,3.6991044920813954,1,2023-05-23 11:48:33.979633
2668,印度拉茶,f4qs,1,"['飲料', '異國']",False,29.0,99.0,40.0,15.0,3.4693777357839455,265,2023-05-23 11:48:33.979633
2669,王姐鄰家小館,ntgf,1,['異國'],False,29.0,99.0,40.0,15.0,0.22822577258563073,4,2023-05-23 11:48:33.979633
2670,烤Bar平價串燒,b6hc,2,['小吃'],False,29.0,99.0,40.0,10.0,2.067844386269309,691,2023-05-23 11:48:33.979633
2671,小紅花鐵板燒 (新光三越天母店),f1mm,2,"['鐵板燒', '台式']",False,29.0,99.0,40.0,15.0,0.6742277402731301,75,2023-05-23 11:48:33.979633
2672,KANPAI CLASSIC (新光三越台北天母店),x4bt,2,"['牛排', '日式']",False,29.0,99.0,40.0,15.0,0.68655918669665,0,2023-05-23 11:48:33.979633
2673,兩班家韓式碳烤 (新光三越台北天母店),f1nl,1,"['韓式', '便當']",False,29.0,99.0,40.0,15.0,0.6963837151262526,279,2023-05-23 11:48:33.979633
2674,響味鹹酥雞 (台北士林店),d8oi,2,"['小吃', '炸雞']",False,29.0,99.0,40.0,10.0,3.3241081539024315,2706,2023-05-23 11:48:33.979633
2675,夜半食堂 (士林天母店),pxvt,3,"['湯品', '日式']",False,29.0,99.0,40.0,15.0,0.9984105741190983,3,2023-05-23 11:48:33.979633
2676,甜心芭樂汁 (石牌店),z0nf,1,['飲料'],False,29.0,99.0,40.0,10.0,1.1405350649096595,1132,2023-05-23 11:48:33.979633
2677,Miso izakaya串燒居酒屋,d1tc,3,['日式'],False,29.0,99.0,40.0,10.0,0.5492691362115839,348,2023-05-23 11:48:33.979633
2678,桶江軍滷味尊賢店 (桶一天下),ht8w,1,['小吃'],False,29.0,99.0,40.0,15.0,2.097674341265064,213,2023-05-23 11:48:33.979633
2679,祝歪頭餐酒館,zrh0,2,['歐美'],False,29.0,99.0,40.0,15.0,3.4935360909789708,62,2023-05-23 11:48:33.979633
2680,英倫茶事士林夜市,bc29,1,['甜點'],False,29.0,99.0,40.0,15.0,3.3713640424640556,11,2023-05-23 11:48:33.979633
2681,巷語手作平價料理,t6xu,3,['日式'],False,29.0,99.0,40.0,15.0,3.9535686793954214,105,2023-05-23 11:48:33.979633
2682,秘魯料理 Fiesta Restaurant & Bar,e6la,2,['歐美'],False,29.0,99.0,40.0,10.0,3.564963059612555,32,2023-05-23 11:48:33.979633
2683,裕民小惠狀元糕,dcdm,2,['甜點'],False,29.0,99.0,40.0,15.0,1.0966043923493176,0,2023-05-23 11:48:33.979633
2684,Ting屋食堂,z8fh,1,"['便當', '日式']",False,29.0,99.0,40.0,15.0,3.340196714514298,263,2023-05-23 11:48:33.979633
2685,賴家去骨鹽水雞 (小林尊賢店),ubc0,1,['小吃'],False,29.0,99.0,40.0,15.0,2.055553938511934,227,2023-05-23 11:48:33.979633
2686,雞老闆桶仔雞 (士林文林店),y2gz,3,['台式'],False,29.0,99.0,40.0,15.0,3.526860616090349,675,2023-05-23 11:48:33.979633
2687,士林夜市 醉痞廚房,gphp,1,"['麵食', '日式']",False,29.0,99.0,40.0,15.0,3.515484741424919,0,2023-05-23 11:48:33.979633
2688,芳韜果室 飲品,j85i,2,['飲料'],False,29.0,99.0,40.0,15.0,2.109313142025308,0,2023-05-23 11:48:33.979633
2689,台北無料案內所,f5oj,2,['日式'],False,29.0,99.0,40.0,15.0,3.541036316375148,251,2023-05-23 11:48:33.979633
2690,Feb.22 Cafe',y9my,1,"['歐美', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,0.38210247738065445,79,2023-05-23 11:48:33.979633
2691,磺港豆漿,i3li,1,['小吃'],False,29.0,99.0,40.0,15.0,2.753918726902498,1899,2023-05-23 11:48:33.979633
2692,永和豆漿 (北投石牌店),t1rr,1,['小吃'],False,29.0,99.0,40.0,15.0,0.9581517710436382,2969,2023-05-23 11:48:33.979633
2693,健康果汁屋 (石牌實踐店),e3xy,1,['飲料'],False,29.0,99.0,40.0,10.0,1.8718481616755023,518,2023-05-23 11:48:33.979633
2694,五味俱全義大利麵炒飯麵,fbjt,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,1.55383260530325,81,2023-05-23 11:48:33.979633
2695,店聚人宵夜早餐,phd2,1,"['早餐', '漢堡', '台式', '三明治 / 吐司']",False,29.0,99.0,40.0,15.0,1.55383260530325,34,2023-05-23 11:48:33.979633
2696,家後古早味 (北投清江店),s1nm,1,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,2.8190285687438017,19,2023-05-23 11:48:33.979633
2697,小丁豆漿店,jmhn,1,"['早餐', '小吃']",False,29.0,99.0,40.0,15.0,1.1467636373366232,1476,2023-05-23 11:48:33.979633
2698,味之堡早午餐,r2s6,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,1.2036276374319064,507,2023-05-23 11:48:33.979633
2699,呷尚寶 (台北士商店),r0af,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,3.1819287365491786,1892,2023-05-23 11:48:33.979633
2700,至誠豆漿坊,jy6y,1,['小吃'],False,29.0,99.0,40.0,15.0,2.2873878808983927,80,2023-05-23 11:48:33.979633
2701,麥味登 (北投實踐店),ml9c,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,1.854332893214616,1290,2023-05-23 11:48:33.979633
2702,弎文早午餐,yjc1,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,1.686887172142687,73,2023-05-23 11:48:33.979633
2703,小麥田早餐店,m5lq,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,1.9137148174916834,113,2023-05-23 11:48:33.979633
2704,尊賢味亦美早午餐,eczb,1,"['早餐', '小吃']",False,29.0,99.0,40.0,15.0,2.0595360796293742,4,2023-05-23 11:48:33.979633
2705,歐霸平價韓式料理,lqeh,2,['韓式'],False,29.0,99.0,40.0,15.0,2.894592533754346,524,2023-05-23 11:48:33.979633
2706,何記素紫糯米飯糰,a7la,1,"['麵食', '素食']",False,29.0,99.0,40.0,10.0,1.0450581699033912,997,2023-05-23 11:48:33.979633
2707,洪樓,h9lb,3,['中式'],False,29.0,99.0,40.0,15.0,1.5643975379643513,6,2023-05-23 11:48:33.979633
2708,囍家早午餐,mqkf,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,3.126443962414264,583,2023-05-23 11:48:33.979633
2709,麗華古早麵,r4ik,2,"['湯品', '麵食', '台式']",False,29.0,99.0,40.0,15.0,1.1530510188951428,842,2023-05-23 11:48:33.979633
2710,歐暱平價韓式創意料理,r4fx,2,['韓式'],False,29.0,99.0,40.0,15.0,2.889907371697397,101,2023-05-23 11:48:33.979633
2711,九十八番壽司,ddqr,1,"['湯品', '麵食', '粥', '日式']",False,29.0,99.0,40.0,15.0,1.0322503382979773,11,2023-05-23 11:48:33.979633
2712,芷菜包飯‧韓國鄰家炸雞,xyty,1,"['韓式', '炸雞']",False,29.0,99.0,40.0,15.0,2.893534802679672,979,2023-05-23 11:48:33.979633
2713,阿焜花枝羹麵線,d5fq,1,"['麵食', '小吃']",False,29.0,99.0,40.0,10.0,1.8853534771886342,546,2023-05-23 11:48:33.979633
2714,張記廣東腸粉 (台北石牌店),nnub,1,['港式'],False,29.0,99.0,40.0,15.0,0.9301877006499502,172,2023-05-23 11:48:33.979633
2715,呷尚堡 (北投石牌店),ud4b,1,"['早餐', '台式']",False,29.0,99.0,40.0,15.0,1.335459398552343,84,2023-05-23 11:48:33.979633
2716,秋葉壽司,z5wq,1,"['小吃', '日式']",False,29.0,99.0,40.0,15.0,2.923958785757378,309,2023-05-23 11:48:33.979633
2717,陽光屋,v3h3,1,['台式'],False,29.0,99.0,40.0,15.0,2.9602113799358833,30,2023-05-23 11:48:33.979633
2718,Chi Chi's 健康餐盒X熱壓吐司,d9sz,1,"['便當', '健康餐', '三明治 / 吐司']",False,29.0,99.0,40.0,10.0,0.0823405060091928,994,2023-05-23 11:48:33.979633
2719,胃太小私房菜,yq8n,3,['中式'],False,29.0,99.0,40.0,15.0,1.9237008541134482,123,2023-05-23 11:48:33.979633
2720,燥咖便當店,dn6n,2,"['便當', '台式']",False,29.0,99.0,40.0,15.0,2.5466682611814035,413,2023-05-23 11:48:33.979633
2721,御珍家,w0jx,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,1.0094314010697463,907,2023-05-23 11:48:33.979633
2722,皇家比薩,z9qt,2,"['披薩', '歐美']",False,29.0,99.0,40.0,10.0,1.2800011762779784,6516,2023-05-23 11:48:33.979633
2723,李記小吃(大腸蚵仔麵線甜不辣)專賣店,a5uu,1,"['麵食', '小吃']",False,29.0,99.0,40.0,10.0,1.9545313349648772,1217,2023-05-23 11:48:33.979633
2724,茶湯會 (士林捷運店),u6je,1,['飲料'],False,29.0,99.0,40.0,15.0,2.8382671419212215,1856,2023-05-23 11:48:33.979633
2725,Churchill's邱吉爾優質香腸,e5fv,1,['歐美'],False,29.0,99.0,40.0,10.0,1.6326558899733679,217,2023-05-23 11:48:33.979633
2726,茶湯會 (芝山福華店),yeqb,1,['飲料'],False,29.0,99.0,40.0,15.0,1.7923648285343654,711,2023-05-23 11:48:33.979633
2727,寶珍珍食堂,k6gm,2,"['咖哩', '台式']",False,29.0,99.0,40.0,15.0,1.7651515073693946,454,2023-05-23 11:48:33.979633
2728,二子山拉麵部屋 (天母總店),czj1,2,"['麵食', '日式']",False,29.0,99.0,40.0,15.0,0.4880228543427269,1798,2023-05-23 11:48:33.979633
2729,長鴻丼屋,e9ff,2,"['麵食', '日式']",False,29.0,99.0,40.0,10.0,0.7714844085774576,1148,2023-05-23 11:48:33.979633
2730,良屹食坊,g2q2,1,"['麵食', '台式']",False,29.0,99.0,40.0,15.0,2.193377019248928,12,2023-05-23 11:48:33.979633
2731,蔬食趣漢堡 咖哩飯 日式丼飯,ocnk,2,"['漢堡', '咖哩', '素食']",False,29.0,99.0,40.0,15.0,1.3222352420359789,447,2023-05-23 11:48:33.979633
2732,老士林烤肉飯 (士林大南宵夜店),a1kz,2,"['便當', '台式']",False,29.0,99.0,40.0,10.0,3.380117520442509,405,2023-05-23 11:48:33.979633
